Filename,alert_type,Abs_XFit_Intercept,Abs_XFit_Slope,Frame_Number,Id,label,TiltAngle,Class,FrontDetected,SideDetected,RearDetected,InTraffic,InTheSameLane,Rotation,AbsAngle,AngleToCloserSide,AngleFromTop,AngleFromHorizon,Distance,DistanceY,DistanceX,VectorToSide,BoxBottom,BoxTop,BoxArea,AreaRatio8Frames,AreaRatio4Frames,MedianDistance,MedianDistanceX,MedianDistanceY,Abs_MedianAngle,MedianVelocity,MedianAngularVelocity,AnglesSTD,DistancesSTD,BoxAreaSTD,VelocitySTD,DistanceXInCollision,PredictedX,MaxMinDist8Frames,MaxMinBoxArea8Frames,MaxMinAngle8Frames,DistanceOverArea,ClosestVector,TimeToCollision,TimeToCollisionFullSeries,TimeToScreenBottom,TimeToCollisionBoxArea,TimeToCollisionBoxAreaFullSeries,DistancesFit.Intercept,DistancesFit.Slope,YFit.Intercept,YFit.Slope,Abs_XFit_Intercept,Abs_XFit_Slope,,Abs_AnglesFit_Intercept,Abs_AnglesFit_Slope,Abs_AnglesToCloserSideFit_Intercept,Abs_AnglesToCloserSideFit_Slope,Abs_AnglesToFurtherSideFit_Intercept,Abs_AnglesToFurtherSideFit_Slope,Abs_AngularVelocityFit_Intercept,Abs_AngularVelocityFit_Slope,BoxAreasFit.Intercept,BoxAreasFit.Slope,BoxBottomFit.Intercept,BoxBottomFit.Slope,BoxWidthsFit.Intercept,BoxWidthsFit.Slope,BoxHeightsFit.Intercept,BoxHeightsFit.Slope,RotationsFit.Intercept,RotationsFit.Slope,VelocityFit.Intercept,VelocityFit.Slope,DistancesSlopeOverSTD,AngleSlopeOverSTD,BoxAreaSlopeOverSTD,XFitRadius,BoxRight,BoxLeft,DistanceFromClosestCornerPower,DistanceFromClosestCorner,BoxCenterMovementInX,BoxCenterMovementInY,BoxCenterNormalizedMovementInX,PhysicalRotation
Front_Alert_False_Lane_Splitting_13.mp4,Front_Collision,3.149,-0.132,21,2147,0,0,0,0,0,0,0,0,2.838,17.476,-10.506,1.428,0.396,7.55,7.201,2.267,1.377,53.185,0,1.642,1.357,1.111,9.092,2.686,8.686,17.44,-0.34,0.016,0.159,1.024,0.218,0.095,1.704,2.09,2.762,0.568,0.472,4.598,-0.891,10.916,17.136,0,-7.945,-3.967,10.563,-0.42,10.111,-0.407,3.149,-0.132,0.539,17.497,-0.016,12.843,-0.333,21.491,0.248,0.016,0,1.004,0.093,0.457,0,0.051,0.003,0.101,0.004,2.838,0,-0.242,-0.028,0.476,0.001,0.022,9.935,49.636,41.785,382645728,1746.186,-0.003,-0.035,0.094,3.14
Front_Alert_False_Junction_65.mp4,Front_Collision,1.319,-0.056,100,666,0,0,2,0,0,1,0,1,3.142,7.422,-9.555,1.428,1.077,7.46,7.398,0.964,-1.238,68.155,0,4.412,1.176,1.031,7.858,1.122,7.778,8.323,-0.212,-0.029,0.492,0.482,0.367,0.057,2.69,0.869,1.405,1.131,1.397,1.691,-0.275,71.255,34.897,0,-7.961,-3.989,8.556,-0.199,8.452,-0.192,1.319,-0.056,0.248,9.089,-0.219,6.564,0.424,23.399,-0.013,0.136,-0.047,3.464,0.165,0.645,0.001,0.11,0.001,0.186,0.004,3.142,0,-0.159,-0.015,0.116,0.136,0.084,1.742,61.402,49.604,249527200,2460.672,-0.014,-0.017,-0.023,3.012
Front_Alert_False_Lane_Splitting_09.mp4,Front_Collision,2.41,-0.036,76,2001,0,0,0,0,0,1,0,0,3.142,13.964,-6.602,1.428,0.192,8.609,8.355,2.077,0.99,51.445,0,1.692,1.353,1.119,10.738,2.284,10.482,12.44,-0.211,-0.002,0.858,1.495,0.223,0.157,2.109,2.122,4.267,0.599,2.266,5.089,-1.088,8.378,20.015,0,-7.946,-3.964,12.271,-0.438,12.024,-0.44,2.41,-0.036,0.476,11.121,0.377,4.935,0.214,17.009,0.53,0.275,-0.079,1.03,0.093,0.446,0.003,0.068,0.002,0.102,0.004,3.142,0,-0.216,0.001,0.547,0.375,0.023,5.811,49.796,41.856,413026752,1752.17,0.027,0.015,0.102,2.898
Front_Alert_False_Night_09.mp4,Front_Collision,4.01,-0.726,115,3285,0,0,0,0,0,0,0,1,3.024,6.71,-2.307,1.428,0.611,6.121,6.079,0.715,-0.246,45.43,0,2.095,1.05,1.048,12.609,1.469,12.523,6.713,-0.01,-0.085,0.065,22.66,0.064,2.359,3.744,1.799,61.795,0.217,0.203,2.921,0.469,0.366,-2.496,0,-7.993,-3.986,34.628,-6.291,34.395,-6.249,4.01,-0.726,6.975,6.781,-0.019,1.605,0.094,14.902,0.053,0.138,-0.015,1.856,0.023,0.454,0,0.09,0.001,0.136,0.001,2.294,0.001,1.373,-0.395,107.934,0.001,0.002,16.606,58.523,48.818,709692032,2383.525,-0.001,-0.006,-0.013,3.141
Front_Alert_False_Night_09.mp4,Front_Collision,2.353,-0.249,114,3285,0,0,0,0,0,0,0,1,3.025,6.734,-2.254,1.428,0.598,6.154,6.112,0.722,-0.242,45.554,0,2.014,1.042,1.031,12.665,12.665,12.578,6.725,-0.01,-0.085,0.086,22.621,0.053,1.061,2.381,0.358,61.762,0.182,0.258,3.056,0.48,-0.11,1.35,0,-7.993,-3.991,20.242,-2.165,20.105,-2.151,2.353,-0.249,2.4,6.84,-0.033,1.557,0.097,14.915,0.035,0.123,-0.011,1.852,0.022,0.453,0,0.09,0.001,0.136,0.001,2.293,0,-0.017,0.002,12.797,0.003,0.002,5.601,58.502,48.85,707392256,2386.572,-0.003,0,-0.012,3.141
Front_Alert_False_145.mp4,Front_Collision,1.889,-0.056,119,716,0,0,0,0,1,1,0,1,2.97,9.408,-1.218,1.428,0.421,8.062,7.954,1.318,-0.171,53.454,0,1.21,1.117,1.031,8.885,1.692,8.723,10.217,-0.299,0.229,0.568,0.639,0.074,0.041,0.082,1.438,2.137,0.227,1.7,6.664,1.146,32.07,30.287,0,-7.983,-3.991,9.779,-0.255,9.578,-0.244,1.889,-0.056,0.3,10.497,-0.08,2.639,-0.452,18.548,0.272,0.446,-0.217,1.036,0.03,0.533,0.001,0.081,0.003,0.102,0.001,2.983,-0.001,-0.349,0.05,0.218,0.019,0.003,3.571,59.233,49.443,529647520,2444.851,-0.006,-0.002,-0.055,3.134
Front_Alert_False_Lane_Splitting_39.mp4,Front_Collision,1.008,-0.037,248,3155,0,0,0,0,0,0,0,1,3.023,7.034,1.27,1.428,0.664,6.571,6.522,0.805,-0.146,44.944,0,2.33,1.078,1.037,6.997,0.88,6.942,7.017,-0.057,0.189,0.485,19.302,0.095,0.021,0.95,0.715,45.543,0.275,1.447,2.821,0.659,53.501,77.003,0,-7.989,-3.99,7.297,-0.086,7.231,-0.083,1.008,-0.037,0.12,7.68,-0.189,0.101,0.244,15.173,-0.131,0.074,0.057,2.058,0.04,0.447,-0.001,0.082,0.001,0.144,0.001,3,0.004,-0.027,-0.015,0.017,0.107,0.005,1.017,50.887,41.847,530821408,1751.506,-0.016,-0.023,0.014,3.137
Front_Collision_13_Car_Merging.mp4,Front_Collision,1.361,-0.066,65,78,1,0,0,0,1,1,0,1,2.977,6.846,-2.824,1.429,0.387,7.952,7.895,0.948,-0.392,47.263,0,1.37,1.087,1.06,8.674,1.13,8.6,7.443,-0.187,-0.13,0.401,0.817,0.063,0.057,123.703,0.834,2.107,0.212,1.151,5.805,0.556,1897.812,23.737,0,-7.987,-3.983,9.749,-0.307,9.655,-0.301,1.361,-0.066,0.367,7.959,-0.148,0.766,0.285,16.295,-0.03,0.149,-0.006,1.137,0.026,0.464,0.001,0.093,0.001,0.107,0.001,3.142,0,-0.119,-0.019,0.243,0.062,0.002,1.856,58.825,48.739,660680960,2375.816,-0.016,0.01,-0.039,3.096
Front_Alert_False_Traffic_44.mp4,Front_Collision,2.031,-0.058,154,3391,0,0,0,0,0,0,0,0,2.978,9.505,-1.251,1.429,0.405,7.739,7.632,1.278,0.169,53.257,0,1.852,1.425,1.267,11.466,1.829,11.315,9.32,-0.139,0.111,0.156,1.555,0.276,0.053,1.816,1.569,4.148,0.761,0.434,4.177,-1.109,3.716,42.3,0,-7.914,-3.916,12.323,-0.245,12.146,-0.237,2.031,-0.058,0.295,9.331,-0.003,4.746,-0.434,13.631,0.418,0.111,0,0.804,0.116,0.53,0,0.041,0.004,0.093,0.005,2.974,0.002,-0.179,0.011,0.16,0,0.037,4.129,49.566,41.89,383391104,1754.966,0,-0.04,0.123,3.139
Front_Alert_False_Lane_Splitting_13.mp4,Front_Collision,1.22,-0.076,489,2205,0,0,0,0,0,1,0,1,3.142,7.77,4.097,1.429,0.508,5.426,5.376,0.734,-0.388,46.316,0,1.884,1.089,1.074,6.726,0.955,6.658,8.18,-0.265,0.302,0.401,0.912,0.092,0.087,0.381,0.615,2.808,0.281,1.135,2.88,0.346,11.085,12.495,0,-7.986,-3.977,8.111,-0.396,8.018,-0.389,1.22,-0.076,0.465,8.711,-0.152,1.328,0.36,18.381,0.062,0.43,-0.037,1.551,0.037,0.454,0.001,0.108,0.002,0.125,0.001,2.961,0.019,-0.133,-0.037,0.482,0.065,0.004,1.495,52.594,39.953,460033632,1596.518,-0.017,0.008,0.02,3.006
Front_Alert_False_Junction_70.mp4,Front_Collision,2.714,-0.201,772,1152,0,0,0,0,1,0,0,1,1.571,13.33,28.688,1.429,0.949,4.973,4.839,1.147,-2.387,62.414,0,7.119,1.091,1.164,5.089,2.012,4.655,23.692,-0.027,1.856,5.39,0.095,0.469,0.022,104.253,1.11,0.314,1.488,16.84,0.699,-1.241,-506.214,218.668,0,-7.983,-3.946,5.169,-0.023,4.49,0.047,2.714,-0.201,0.154,31.846,-2.33,11.918,2.342,55.058,-1.101,1.469,0.111,5.396,0.152,0.634,-0.001,0.326,0.001,0.233,0.003,1.571,0,-0.01,-0.005,0.002,16.958,0.074,7.408,61.582,28.415,114063480,807.564,-0.149,-0.037,0,1.803
Front_Alert_False_35.mp4,Front_Collision,2.115,-0.038,131,318,0,0,0,0,0,0,0,0,2.943,12.553,-6.669,1.43,0.612,8.774,8.564,1.907,1.019,45.482,0,1.113,1.234,1.179,11.548,1.983,11.369,10.099,-0.089,-0.239,1.244,1.877,0.118,0.425,1.627,1.814,4.637,0.396,3.687,7.884,-0.888,12.961,10.935,0,-7.965,-3.947,14.167,-0.748,14.026,-0.759,2.115,-0.038,0.797,8.241,0.531,3.051,0.456,13.239,0.61,0.005,-0.07,0.704,0.042,0.413,0.002,0.059,0.001,0.084,0.002,3.142,0,0.57,-0.188,1.383,0.836,0.006,4.476,49.763,43.004,549653568,1849.633,0.048,0.015,0.121,3.122
Front_Alert_False_Traffic_28.mp4,Front_Collision,1.811,-0.222,530,2038,0,0,0,0,0,0,0,1,2.971,9.838,-1.619,1.43,0.604,5.864,5.778,1.002,-0.166,55.41,0,2.774,1.182,1.113,6.437,1.033,6.356,9.294,-0.169,0.092,0.294,4.427,0.235,0.786,4.82,0.033,9.64,0.722,0.908,2.114,0.836,29.845,0.016,0,-7.971,-3.965,11.426,-1.425,11.284,-1.408,1.811,-0.222,1.63,8.954,0.097,0.625,0.141,17.8,0.295,0.176,-0.024,1.987,0.099,0.543,0.002,0.086,0.002,0.141,0.003,2.216,0.217,0.901,-0.306,4.424,0.029,0.03,3.328,59.474,49.344,484117568,2435.054,0.006,0,-0.038,3.141
Front_Alert_False_Traffic_28.mp4,Front_Collision,2.566,-0.238,529,2038,0,0,0,0,0,0,0,1,2.977,9.791,-1.258,1.43,0.595,6.063,5.975,1.031,-0.133,55.292,0,2.594,1.164,1.082,10.821,1.733,10.682,9.275,-0.061,0.12,0.239,4.544,0.195,0.707,9.282,0.662,9.44,0.579,0.86,2.338,0.898,49.789,2.588,0,-7.975,-3.976,16.164,-1.527,15.96,-1.508,2.566,-0.238,1.746,9.095,0.052,0.663,0.097,17.98,0.17,0.217,-0.028,1.957,0.083,0.547,0,0.086,0.001,0.14,0.003,1.453,0.235,0.725,-0.225,4.842,0.01,0.02,6.64,59.298,49.501,489785536,2450.542,0.002,-0.014,-0.036,3.135
Front_Alert_False_Traffic_34.mp4,Front_Collision,1.771,-0.069,432,2740,0,0,0,0,0,1,1,1,3.142,11.067,1.67,1.43,0.747,6.493,6.372,1.246,-0.189,57.548,0,2.72,1.076,1.058,6.606,1.53,6.41,13.973,-0.014,0.475,1.503,0.515,0.113,0.058,0.877,1.221,1.581,0.351,4.333,2.387,1.057,38.503,212.181,0,-7.988,-3.983,6.712,-0.03,6.465,-0.016,1.771,-0.069,0.085,16.186,-0.632,5.712,-0.832,25.58,-0.403,0.363,0.032,2.323,0.048,0.562,0.001,0.095,0.001,0.153,0.002,3.142,0,-0.009,-0.001,0.003,1.152,0.007,3.141,50.795,40.034,288837504,1602.892,-0.046,0.005,0.008,2.948
Front_Alert_False_Traffic_48.mp4,Front_Collision,1.634,-0.083,333,3629,0,0,0,0,0,0,1,1,3.028,6.639,2.195,1.43,0.656,6.213,6.171,0.718,-0.238,45.076,0,2.935,1.153,1.034,10.863,1.344,10.78,6.655,-0.184,0.104,0.242,15.288,0.222,0,2.193,0.971,34.767,0.639,0.778,2.117,0.48,46.171,54.426,0,-7.976,-3.99,11.509,-0.184,11.382,-0.172,1.634,-0.083,0.255,6.924,-0.077,0.844,0.216,14.541,0.069,0.132,-0.055,2.4,0.098,0.442,0.001,0.084,0.002,0.155,0.003,2.859,0,-0.184,0,0.077,0.019,0.027,2.678,51.186,41.625,522660352,1732.905,-0.005,-0.004,0.024,3.139
Front_Alert_False_Junction_106.mp4,Front_Collision,2.986,-0.508,119,2126,0,0,0,0,1,0,0,1,1.571,12.966,11.604,1.43,1.081,7.038,6.858,1.579,-1.416,68.085,0,1.937,1.232,1.159,7.089,1.209,7.019,9.847,-0.184,-3.88,10.179,0.351,0.207,0.134,198.798,1.075,1.084,0.631,26.51,3.633,0.163,397.451,122.959,0,-7.956,-3.953,7.284,-0.056,7.242,-0.064,2.986,-0.508,0.572,23.701,-3.958,22.465,-3.37,67.332,-10.097,3.135,0.745,1.217,0.09,0.55,0,0.217,0.001,0.111,0.004,1.571,0,-0.347,0.162,0.01,40.803,0.025,9.175,65.988,44.861,204986304,2012.65,-0.284,-0.02,-0.113,1.797
Front_Alert_False_Junction_67.mp4,Front_Collision,2.866,-0.267,80,966,0,0,0,0,1,0,0,1,1.571,13.325,40.101,1.43,0.948,3.669,3.57,0.846,-2.363,62.306,0,9.549,1.296,1.103,4.149,1.932,3.612,27.731,0.003,2.318,7.629,0.251,1.137,0.048,4.787,0.731,0.67,3.318,22.473,0.384,-1.518,28.68,33.109,0,-7.953,-3.97,4.535,-0.11,3.627,-0.004,2.866,-0.267,0.271,39.644,-3.404,3.073,5.133,57.602,-0.683,1.627,0.198,6.226,0.495,0.601,0.004,0.349,0.013,0.251,0.009,1.571,0,0.068,-0.019,0.032,34.129,0.716,8.286,67.94,22.123,69541752,489.576,-0.273,-0.013,0.004,1.803
Front_Alert_False_Junction_106.mp4,Front_Collision,1.649,-0.108,150,17,0,0,0,0,1,0,0,1,1.571,9.856,-16,1.431,0.591,7.111,7.006,1.217,-1.96,55.218,0,1.54,1.149,1.017,7.181,1.271,7.069,10.222,-0.141,-1.349,3.296,0.61,0.13,0.086,65.315,0.784,1.879,0.394,10.172,4.617,-0.743,-589.003,46.311,0,-7.98,-3.995,7.676,-0.141,7.498,-0.123,1.649,-0.108,0.231,12.466,-0.641,10.288,1.281,32.192,0.014,1.965,-0.616,1.328,0.044,0.549,0.001,0.204,0.006,0.115,0.002,1.571,0,-0.221,0.08,0.062,1.269,0.006,2.731,65.976,42.777,366959776,1830.066,-0.075,-0.008,-0.067,1.743
Front_Alert_False_Junction_106.mp4,Front_Collision,1.552,-0.08,149,17,0,0,0,0,1,0,0,1,1.571,9.827,-15.946,1.431,0.592,7.111,7.006,1.214,-1.954,55.213,0,1.537,1.219,1.033,7.181,1.271,7.069,10.89,-0.203,-1.611,4.23,1.46,0.163,0.099,29.049,0.91,5.444,0.448,10.659,4.626,-0.74,381.15,64.789,0,-7.968,-3.99,7.544,-0.104,7.366,-0.085,1.552,-0.08,0.165,15.611,-1.349,5.094,2.374,33.024,-0.223,1.874,-0.525,1.205,0.065,0.548,0.001,0.188,0.009,0.11,0.003,1.571,0,-0.302,0.198,0.04,4.585,0.011,2.415,65.926,42.802,367477632,1832.175,-0.121,-0.012,-0.104,1.742
Front_Collision_13_Car_Merging.mp4,Front_Collision,1.227,-0.064,66,78,1,0,0,0,0,1,0,1,3.142,6.9,-3.042,1.431,0.358,7.482,7.427,0.899,-0.397,47.494,0,1.529,1.127,1.129,8.128,1.001,8.066,7.217,-0.231,-0.13,0.407,0.815,0.106,0.064,11.144,0.712,2.106,0.34,1.151,4.892,0.502,-153.947,21.215,0,-7.984,-3.961,9.234,-0.316,9.152,-0.31,1.227,-0.064,0.374,7.733,-0.148,1.161,0.288,16.291,-0.017,0.113,0.005,1.149,0.031,0.465,0.001,0.094,0.001,0.107,0.001,3.142,0,-0.146,-0.024,0.258,0.062,0.003,1.509,58.923,48.604,651271424,2362.599,-0.017,0.005,-0.053,3.021
Front_Alert_False_Junction_70.mp4,Front_Collision,3.348,-0.185,1394,1179,0,0,0,1,1,0,0,0,0.221,30.539,-7.578,1.432,1.241,4.608,3.969,2.342,0.608,84.322,0,5.34,1.586,1.175,5.049,2.702,4.265,32.33,-0.205,0.404,1.736,0.64,0.966,0.045,6.419,1.871,1.688,2.829,5.045,0.863,-1.734,52.908,16.298,0,-7.895,-3.941,5.899,-0.243,4.855,-0.169,3.348,-0.185,0.354,34.944,-0.747,24.419,-2.423,43.375,0.369,0.115,0.083,2.312,0.407,0.542,0.008,0.128,0.012,0.156,0.011,0.158,0.007,-0.148,-0.016,0.156,1.622,0.485,11.241,65.377,47.827,56224612,2287.482,-0.12,0.044,0.034,0.754
Front_Collision_13_Car_Merging.mp4,Front_Collision,1.144,-0.058,67,78,1,0,0,0,0,1,0,1,3.142,6.937,-3.236,1.432,0.334,7.165,7.112,0.865,-0.404,47.687,0,1.659,1.187,1.196,7.897,0.94,7.843,7.036,-0.283,-0.13,0.378,0.769,0.153,0.061,0.358,0.678,2.385,0.451,1.151,4.319,0.461,25.746,20.578,0,-7.972,-3.941,8.999,-0.315,8.932,-0.311,1.144,-0.058,0.369,7.533,-0.142,1.549,0.29,16.245,0.011,0.111,0.005,1.104,0.051,0.465,0.001,0.094,0.001,0.106,0.002,3.142,0,-0.203,-0.023,0.307,0.061,0.008,1.313,59.005,48.488,643406912,2351.376,-0.015,0,-0.071,3.021
Front_Collision_13_Car_Merging.mp4,Front_Collision,1.415,-0.058,63,78,1,0,0,0,0,1,0,1,3.142,6.584,-2.965,1.432,0.395,7.843,7.791,0.899,-0.406,47.257,0,1.296,1.071,1.047,9.066,1.213,8.985,7.624,-0.187,-0.145,0.377,0.776,0.053,0.037,0.744,0.954,2.107,0.168,1.151,6.051,0.494,11.652,27.523,0,-7.988,-3.986,10.057,-0.283,9.961,-0.279,1.415,-0.058,0.337,8.078,-0.13,0.368,0.28,16.129,0.018,0.196,-0.015,1.128,0.023,0.462,0.001,0.091,0.001,0.106,0.001,3.142,0,-0.206,0.005,0.218,0.052,0.002,2.005,58.689,48.722,660370112,2374.126,-0.012,0.012,-0.033,3.027
Front_Alert_False_145.mp4,Front_Collision,1.795,-0.056,120,716,0,0,0,0,1,1,0,1,2.948,8.94,-1.726,1.432,0.387,9.146,9.035,1.421,-0.275,53.01,0,1.225,1.089,1.023,8.885,1.597,8.723,10.217,-0.277,0.075,0.696,0.471,0.059,0.051,5.25,1.344,1.667,0.181,2.168,7.468,1.146,-61.324,35.997,0,-7.987,-3.993,9.653,-0.219,9.457,-0.21,1.795,-0.056,0.266,11.187,-0.277,2.205,-0.505,19.761,-0.074,0.395,-0.214,1.082,0.024,0.537,-0.001,0.086,0.002,0.104,0.001,2.992,-0.004,-0.344,0.045,0.17,0.239,0.002,3.224,59.113,49.203,534576736,2421.202,-0.021,-0.017,-0.045,3.104
Front_Alert_False_Slow_30.mp4,Front_Collision,1.726,-0.142,119,768,0,0,0,0,0,0,0,0,2.984,9.464,-0.711,1.432,0.511,7.472,7.37,1.229,0.093,54.238,0,1.638,1.234,1.133,9.204,1.229,9.136,6.999,-0.206,0.144,1.457,17.189,0.162,1.029,0.535,0.591,38.033,0.418,3.69,4.562,-1.136,15.928,5.004,0,-7.962,-3.959,12.594,-0.968,12.521,-0.967,1.726,-0.142,1.109,4.991,0.574,0.836,-0.226,10.942,0.826,0.395,-0.072,1.06,0.068,0.53,0.001,0.054,0.003,0.104,0.003,2.987,0,0.45,-0.188,2.075,0.834,0.012,3,49.727,41.777,365498048,1745.496,0.05,-0.003,0.081,3.134
Front_Alert_False_Traffic_01.mp4,Front_Collision,1.374,-0.043,1253,1044,0,0,0,0,0,0,0,1,2.976,9.847,0.123,1.432,0.617,6.751,6.651,1.154,-0.014,55.486,0,1.108,1.177,1.012,7.416,1.223,7.314,9.68,-0.221,0.251,0.351,0.468,0.098,0.02,0.201,1.029,1.507,0.276,1.121,6.093,1.14,27.143,31.37,0,-7.974,-3.996,8.139,-0.207,8.022,-0.202,1.374,-0.043,0.245,10.12,-0.126,1.785,-0.389,17.719,0.112,0.365,-0.033,0.918,0.04,0.54,0.002,0.074,0.002,0.096,0.002,2.967,0.002,-0.246,0.007,0.138,0.05,0.005,1.891,50.054,41.255,337247552,1702.149,-0.011,0.013,0.071,3.136
Front_Alert_False_Junction_39.mp4,Front_Collision,3.324,-0.545,1233,2154,0,0,0,0,0,0,0,1,3.05,10.28,4.759,1.432,0.557,4.385,4.314,0.782,-0.364,54.775,0,2.352,1.086,1.163,12.094,1.416,11.996,7.412,-0.228,-1.669,8.082,28.434,0.158,0.38,4.432,1.038,90.07,0.484,23.028,1.864,0.419,-2.033,6.658,0,-7.985,-3.95,15.887,-1.084,15.811,-1.09,3.324,-0.545,1.635,19.126,-3.347,4.907,-0.978,46.464,-7.165,0.588,0.309,1.84,0.048,0.539,0.001,0.13,0.001,0.136,0.002,1.571,0,-0.149,-0.023,3.721,31.918,0.007,11.345,52.459,38.912,309690048,1514.357,-0.245,-0.005,-0.051,3.054
Front_Collision_Side_18.mp4,Front_Collision,2.718,-0.11,90,510,1,0,0,0,1,0,0,1,1.571,31.3,22.61,1.432,1.137,3.486,2.978,1.811,-1.34,71.645,0,10.885,1.503,1.165,4.134,2.331,3.414,33.618,-0.177,-0.112,1.029,0.414,1.831,0.017,0.909,1.834,1.263,5.407,3.127,0.32,0.471,16.375,18.243,0,-7.911,-3.947,4.771,-0.182,3.907,-0.141,2.718,-0.11,0.251,34.364,-0.213,1.402,-2.98,54.053,0.766,0.015,0.028,5.345,0.799,0.575,0.005,0.323,0.018,0.235,0.014,1.571,0,-0.191,0.004,0.101,0.138,1.884,7.4,66.862,21.851,38389248,477.554,-0.05,-0.034,0.016,2.117
Front_Collision_13_Car_Merging.mp4,Front_Collision,1.04,-0.036,68,78,1,0,0,0,0,1,0,1,3.142,6.97,-3.392,1.433,0.315,6.939,6.888,0.842,-0.411,47.84,0,1.762,1.259,1.18,7.674,0.916,7.619,6.954,-0.283,-0.13,0.304,0.628,0.194,0.056,0.333,0.756,2.105,0.555,1.076,3.938,0.432,19.893,28.983,0,-7.954,-3.945,8.476,-0.229,8.41,-0.226,1.04,-0.036,0.262,7.218,-0.075,2.043,0.243,16.056,0.083,0.114,0.004,1.049,0.081,0.466,0.001,0.095,0.001,0.104,0.003,3.142,0,-0.245,-0.011,0.176,0.02,0.019,1.083,59.07,48.393,637136128,2342.124,-0.007,-0.006,-0.089,3.02
Front_Alert_False_Traffic_34.mp4,Front_Collision,2.854,-0.22,451,2745,0,0,0,0,1,1,0,1,2.956,10.22,-1.582,1.433,0.782,6.616,6.511,1.174,-0.183,57.994,0,2.991,1.153,1.176,10.415,2.084,10.204,13.751,0.284,-1.018,2.283,15.897,0.244,0.38,3.09,1.093,35.472,0.753,6.943,2.212,0.991,-1.071,104.354,0,-7.974,-3.942,10.75,-0.096,10.228,-0.007,2.854,-0.22,0.227,17.21,-0.988,9.742,-1.479,24.167,-0.541,1.048,-0.06,2.04,0.089,0.529,0.007,0.074,0.003,0.143,0.003,2.885,-0.002,0.664,-0.76,0.02,2.97,0.024,8.193,59.471,49.593,433959424,2459.596,-0.087,0.078,-0.041,3.134
Front_Alert_False_Slow_30.mp4,Front_Collision,1.371,-0.043,122,768,0,0,0,0,0,0,0,0,2.978,9.492,-0.218,1.433,0.527,7.079,6.982,1.167,0.027,54.391,0,1.758,1.268,1.081,7.923,1.219,7.829,8.86,-0.813,-0.462,1.462,15.254,0.199,1.705,0.071,1.023,35.862,0.539,3.718,4.026,-1.14,29.924,11.718,0,-7.96,-3.978,9.633,-0.489,9.564,-0.496,1.371,-0.043,0.539,6.953,0.545,0.11,-0.125,13.6,0.895,0.049,0.118,1.24,0.083,0.533,0.002,0.062,0.004,0.112,0.003,2.986,-0.001,-0.566,-0.071,0.561,0.755,0.019,1.881,49.949,41.558,359259232,1727.238,0.04,0.002,0.081,3.139
Front_Collision_Side_17.mp4,Front_Collision,2.477,-0.055,55,506,1,0,0,0,1,0,0,1,1.571,41.806,20.718,1.433,1.121,3.053,2.275,2.035,-1.08,70.09,0,12.098,1.235,1.152,3.316,2.283,2.406,43.495,-0.062,0.089,0.723,0.149,1.221,0.024,0.324,2.033,0.488,3.608,2.076,0.252,0.955,38.861,46.646,0,-7.96,-3.953,3.543,-0.065,2.535,-0.037,2.477,-0.055,0.092,44.392,-0.256,2.974,1.933,63.455,0.215,0.009,0.023,7.735,0.52,0.613,0.001,0.447,0.01,0.28,0.008,1.571,0,-0.09,0.008,0.014,0.189,0.798,6.137,77.887,33.018,97528904,1090.294,-0.044,-0.04,0.005,2.3
Front_Alert_False_Junction_70.mp4,Front_Collision,3.229,-0.27,826,1155,0,0,0,0,1,0,0,1,1.571,13.543,26.922,1.433,0.988,5.451,5.299,1.276,-2.468,63.383,0,6.356,1.168,1.073,6.083,2.285,5.582,21.595,-0.09,2.031,5.499,0.374,0.482,0.038,4.082,1.071,1.028,1.411,16.471,0.858,-1.192,27.105,30.845,0,-7.974,-3.978,6.686,-0.172,5.851,-0.077,3.229,-0.27,0.347,29.975,-2.394,2.934,3.484,49.711,-0.847,1.721,0.089,4.823,0.213,0.631,0,0.255,0.007,0.22,0.004,1.571,0,-0.105,0.004,0.081,17.172,0.133,10.5,60.46,29.619,117624592,877.409,-0.166,-0.033,0.004,1.807
Front_Alert_False_145.mp4,Front_Collision,1.669,-0.053,121,716,0,0,0,0,1,1,0,1,2.916,8.756,-1.966,1.434,0.374,9.372,9.263,1.427,-0.322,52.848,0,1.237,1.069,1.022,8.885,1.482,8.723,9.919,-0.255,-0.08,0.826,0.402,0.047,0.104,3.764,1.242,1.31,0.145,2.353,7.579,1.105,-39.263,173.891,0,-7.99,-3.994,9.06,-0.05,8.847,-0.035,1.669,-0.053,0.088,11.141,-0.349,1.271,-0.506,20.186,-0.196,0.31,-0.195,1.124,0.019,0.539,-0.001,0.09,0.002,0.106,0.001,2.997,-0.007,-0.362,0.053,0.008,0.348,0.001,2.789,59.081,49.09,535772960,2410.004,-0.026,-0.026,-0.036,3.069
